NCES,Low,High , Name, District, County, Address, City, State, ZIP, Phone,Locale,Charter,Students,Teachers,Ratio,Free ,Reduced , Certified,Type,Status
390437800522,PK,8,Nathan Hale School,Cleveland Municipal,Cuyahoga County,3588 Martin Luther King Dr,Cleveland,OH,44105,(216)838-4250,City: Large,No,414,25.00,16.56,–,–,411,Regular,Open
390434805555,5,8,National Inventors Hall of Fame School Center for STEM,Akron City,Summit County,199 S Broadway St,Akron,OH,44308,(330)761-3195,City: Midsize,No,406,28.00,14.50,–,–,109,Regular,Open
390451705123,PK,6,National Road,Zanesville City,Muskingum County,3505 East Pike,Zanesville,OH,43701,(740)450-1538,Town: Distant,No,335,17.00,19.71,–,–,214,Regular,Open
390492703545,KG,4,National Trail Elementary School,National Trail Local,Preble County,6940 Oxford Gettysburg Rd,New Paris,OH,45347,(937)437-3333,Rural: Distant,No,349,22.00,15.86,–,–,3,Regular,Open
390492703547,9,12,National Trail High School,National Trail Local,Preble County,6940 Oxford Gettysburg Rd,New Paris,OH,45347,(937)437-3333,Rural: Distant,No,277,20.50,13.51,218,39,–,Regular,Open
390492703546,5,8,National Trail Middle School,National Trail Local,Preble County,6940 Oxford Gettysburg Rd,New Paris,OH,45347,(937)437-3333,Rural: Distant,No,305,19.00,16.05,120,24,–,Regular,Open
390437805624,PK,12,Natividad Pagan International Newcomers Academy,Cleveland Municipal,Cuyahoga County,3145 W 46th St,Cleveland,OH,44102,(216)838-7150,City: Large,No,584,33.00,17.70,–,–,581,Regular,Open
390449001816,PK,8,Navarre Elementary School,Toledo City,Lucas County,800 Kingston Ave,Toledo,OH,43605,(419)671-7600,City: Large,No,428,27.00,15.85,–,–,246,Regular,Open
390454704575,PK,4,Navin Elementary School,Marysville Exempted Village,Union County,16265 County Home Rd,Marysville,OH,43040,(937)578-0138,Town: Distant,No,407,16.20,25.12,78,24,–,Regular,Open
390140505596,KG,8,Near West Intergenerational School,Near West Intergenerational School,Cuyahoga County,3805 Terrett Ave,Cleveland,OH,44113,(216)961-4308,City: Large,Yes,212,15.00,14.13,209,0,–,Regular,Open
390444401371,PK,5,Nelsonville-York Elementary School,Nelsonville-York City,Athens County,4 Buckeye Dr,Nelsonville,OH,45764,(740)753-5145,Rural: Fringe,No,511,40.00,12.78,–,–,287,Regular,Open
390444401368,9,12,Nelsonville-York High School,Nelsonville-York City,Athens County,1 Buckeye Dr,Nelsonville,OH,45764,(740)753-1964,Rural: Fringe,No,289,22.00,13.14,–,–,250,Regular,Open
390444401369,6,8,Nelsonville-York Junior High School,Nelsonville-York City,Athens County,3 Buckeye Dr,Nelsonville,OH,45764,(740)753-1254,Rural: Fringe,No,254,22.00,11.55,–,–,3,Regular,Open
390456102302,KG,1,Nevin Coppock Elementary School,Tipp City Exempted Village,Miami County,525 N Hyatt St,Tipp City,OH,45371,(937)667-2275,Suburb: Large,No,340,18.00,18.89,48,12,–,Regular,Open
390469904608,PK,KG,New Albany Early Learning Center,New Albany-Plain Local,Franklin County,5101 Swickard Woods Blvd,New Albany,OH,43054,(614)413-8700,Suburb: Large,No,504,28.00,18.00,20,5,–,Regular,Open
390469902734,9,12,New Albany High School,New Albany-Plain Local,Franklin County,7600 Fodor Rd,New Albany,OH,43054,(614)413-8300,Suburb: Large,No,"1,630",101.80,16.01,187,34,–,Regular,Open
390469905847,4,6,New Albany Intermediate School,New Albany-Plain Local,Franklin County,177 N High St,New Albany,OH,43054,(614)741-3000,Suburb: Large,No,"1,122",65.00,17.26,93,22,–,Regular,Open
390469902735,7,8,New Albany Middle School,New Albany-Plain Local,Franklin County,6600 E Dublin Granville Rd,New Albany,OH,43054,(614)413-8500,Suburb: Large,No,785,47.30,16.60,–,–,3,Regular,Open
390469902733,1,3,New Albany Primary School,New Albany-Plain Local,Franklin County,87 N High St,New Albany,OH,43054,(614)413-8600,Suburb: Large,No,"1,060",59.70,17.76,75,15,–,Regular,Open
390442605595,9,12,New Beginnings,Lorain City,Lorain County,2600 Ashland Ave,Lorain,OH,44052,(440)277-8157,Suburb: Midsize,No,120,5.00,24.00,–,–,3,Regular,Open
390459502389,KG,6,New Bremen Elementary School,New Bremen Local,Auglaize County,901 E Monroe St,New Bremen,OH,45869,(419)629-8606,Rural: Fringe,No,428,25.00,17.12,–,–,3,Regular,Open
390459502390,7,12,New Bremen High School,New Bremen Local,Auglaize County,901 E Monroe St,New Bremen,OH,45869,(419)629-8606,Rural: Fringe,No,398,22.00,18.09,31,14,–,Regular,Open
390462402486,2,5,New Carlisle Elementary School,Tecumseh Local,Clark County,1203 Kennison Ave,New Carlisle,OH,45344,(937)845-4480,Suburb: Large,No,495,27.00,18.33,–,–,230,Regular,Open
390488303417,PK,2,New Concord Elementary School,East Muskingum Local,Muskingum County,4 Stormont St,New Concord,OH,43762,(740)826-4453,Town: Distant,No,240,13.00,18.46,61,15,–,Regular,Open
390459602391,KG,8,New Knoxville Elementary School,New Knoxville Local,Auglaize County,345 N Main St,New Knoxville,OH,45871,(419)753-2431,Rural: Distant,No,296,14.00,21.14,–,–,3,Regular,Open
390459602392,9,12,New Knoxville High School,New Knoxville Local,Auglaize County,345 N Main St,New Knoxville,OH,45871,(419)753-2431,Rural: Distant,No,98,13.00,7.54,35,37,–,Regular,Open
390444701394,PK,5,New Lexington Elementary School,New Lexington School District,Perry County,2550 Panther Dr NE,New Lexington,OH,43764,(740)342-2556,Rural: Fringe,No,430,25.00,17.20,–,–,267,Regular,Open
390444701396,9,12,New Lexington High School,New Lexington School District,Perry County,2547 Panther Dr NE,New Lexington,OH,43764,(740)342-3528,Rural: Fringe,No,480,30.00,16.00,–,–,190,Regular,Open
390444701395,6,8,New Lexington Middle School,New Lexington School District,Perry County,2549 Panther Dr NE,New Lexington,OH,43764,(740)342-4128,Rural: Fringe,No,374,25.00,14.96,–,–,153,Regular,Open
390477202954,PK,5,New London Elementary School,New London Local,Huron County,1 Wildcat Dr,New London,OH,44851,(419)929-8117,Rural: Distant,No,452,25.00,18.08,–,–,3,Regular,Open
390477202955,9,12,New London High School,New London Local,Huron County,1 Wildcat Dr,New London,OH,44851,(419)929-1586,Rural: Distant,No,231,18.50,12.49,–,–,3,Regular,Open
390477204621,6,8,New London Middle School,New London Local,Huron County,1 Wildcat Dr,New London,OH,44851,(419)929-5409,Rural: Distant,No,187,8.00,23.38,158,26,–,Regular,Open
390461302447,9,12,New Miami High School,New Miami Local,Butler County,600 Seven Mile Ave,Hamilton,OH,45011,(513)863-4917,Suburb: Large,No,151,15.00,10.07,–,–,119,Regular,Open
390461302446,PK,5,New Miami Elementary School,New Miami Local,Butler County,600 SEVEN MILE AVE,Hamilton,OH,45011,(513)896-7153,Suburb: Large,No,328,22.00,14.91,–,–,172,Regular,Open
390461305448,6,8,New Miami Middle School,New Miami Local,Butler County,600 Seven Mile Ave,Hamilton,OH,45011,(513)863-0833,Suburb: Large,No,147,11.00,13.36,–,–,3,Regular,Open
390444801400,9,12,New Philadelphia High School,New Philadelphia City,Tuscarawas County,343 Ray Ave NW,New Philadelphia,OH,44663,(330)364-0644,Town: Distant,No,744,52.11,14.28,244,22,–,Regular,Open
390444805903,PK,PK,New Philadelphia Preschool Center at the Quaker Dome,New Philadelphia City,Tuscarawas County,142 24TH DR NE,New Philadelphia,OH,44663,(330)364-0619,Town: Distant,No,105,4.80,21.88,–,–,3,Regular,Open
390455502276,9,12,New Richmond High School,New Richmond Exempted Village,Clermont County,1131 Bethel New Richmond Rd,New Richmond,OH,45157,(513)553-3191,Rural: Fringe,No,592,31.65,18.70,150,27,–,Regular,Open
390455502277,6,8,New Richmond Middle School,New Richmond Exempted Village,Clermont County,1141 Bethel New Richmond Rd,New Richmond,OH,45157,(513)553-3161,Rural: Fringe,No,486,19.00,25.58,151,22,–,Regular,Open
390497103678,KG,5,New Riegel Elementary School,New Riegel Local,Seneca County,44 N Perry St,New Riegel,OH,44853,(419)595-2265,Rural: Distant,No,176,13.00,13.54,–,–,3,Regular,Open
390497103679,6,12,New Riegel High School,New Riegel Local,Seneca County,44 N Perry St,New Riegel,OH,44853,(419)595-2256,Rural: Distant,No,267,12.00,22.25,53,15,–,Regular,Open
390437805573,9,12,New Technology West,Cleveland Municipal,Cuyahoga County,11801 Worthington Ave,Cleveland,OH,44111,(216)838-8700,City: Large,No,295,19.00,15.53,–,–,256,Regular,Open
390464002544,PK,5,New Vienna Elementary School,East Clinton Local,Clinton County,301 E Church St,New Vienna,OH,45159,(937)987-2448,Rural: Distant,No,269,15.50,17.35,81,15,–,Regular,Open
390444505989,1,12,Newark Digital Academy,Newark City,Licking County,1440 Granville Rd Ste J,Newark,OH,43055,(740)328-2022,Suburb: Small,No,268,11.00,24.36,–,–,3,Regular,Open
390444501385,9,12,Newark High School,Newark City,Licking County,314 Granville St,Newark,OH,43055,(740)670-7400,Suburb: Small,No,"1,424",71.12,20.02,605,125,–,Regular,Open
390455402270,9,12,Newcomerstown High School,Newcomerstown Exempted Village,Tuscarawas County,1 Woody Hayes Drive,Newcomerstown,OH,43832,(740)498-5111,Town: Distant,No,239,15.00,15.93,91,26,–,Regular,Open
390455402271,6,8,Newcomerstown Middle School,Newcomerstown Exempted Village,Tuscarawas County,325 W State St,Newcomerstown,OH,43832,(740)498-8151,Town: Distant,No,224,14.00,16.00,96,28,–,Regular,Open
390504903966,KG,6,Newport Elementary School,Frontier Local,Washington County,PO Box 158,Newport,OH,45768,(740)473-2667,Town: Distant,No,198,11.83,16.74,54,16,–,Regular,Open
390437800524,PK,8,Newton D Baker School,Cleveland Municipal,Cuyahoga County,3690 W 159th St,Cleveland,OH,44111,(216)838-6650,City: Large,No,352,25.00,14.08,–,–,349,Regular,Open
390480203085,KG,5,Newton Elementary School,North Fork Local,Licking County,6645 Mount Vernon Rd,Newark,OH,43055,(740)745-5982,Rural: Fringe,No,364,21.00,17.33,113,23,–,Regular,Open
390486303322,KG,6,Newton Elementary School,Newton Local,Miami County,PO Box 803,Pleasant Hill,OH,45359,(937)676-2002,Rural: Fringe,No,356,16.00,22.25,–,–,3,Regular,Open
390455602279,KG,3,Newton Falls Elementary School,Newton Falls Exempted Village,Trumbull County,905 Milton Blvd,Newton Falls,OH,44444,(330)872-5225,Suburb: Large,No,266,15.99,16.64,–,–,3,Regular,Open
390455602281,9,12,Newton Falls High School,Newton Falls Exempted Village,Trumbull County,907 Milton Blvd,Newton Falls,OH,44444,(330)872-5121,Suburb: Large,No,259,18.65,13.89,185,44,–,Regular,Open
390455602282,6,8,Newton Falls Junior High School,Newton Falls Exempted Village,Trumbull County,907 1/2 Milton Blvd,Newton Falls,OH,44444,(330)872-5445,Suburb: Large,No,236,12.62,18.70,–,–,3,Regular,Open
390455602280,4,5,Newton Falls Middle School,Newton Falls Exempted Village,Trumbull County,905 Milton Blvd,Newton Falls,OH,44444,(330)872-0695,Suburb: Large,No,136,6.01,22.63,116,17,–,Regular,Open
390486303323,7,12,Newton High School,Newton Local,Miami County,PO Box 803,Pleasant Hill,OH,45359,(937)676-2002,Rural: Fringe,No,285,18.00,15.83,68,20,–,Regular,Open
390444901413,3,5,Niles Intermediate School,Niles City,Trumbull County,120 E Margaret Ave,Niles,OH,44446,(330)989-5093,Suburb: Large,No,446,22.00,20.27,–,–,233,Regular,Open
390444901407,6,8,Niles Middle School,Niles City,Trumbull County,411 Brown St,Niles,OH,44446,(330)652-5656,Suburb: Large,No,496,32.23,15.39,244,54,–,Regular,Open
390163706186,KG,6,Niles Preparatory Academy,Niles Preparatory Academy,Trumbull County,45 S Chestnut Ave,Niles,OH,44446,(330)989-7474,Suburb: Large,Yes,153,9.00,17.00,–,–,47,Regular,Open
390444901411,PK,2,Niles Primary School,Niles City,Trumbull County,960 Frederick St,Niles,OH,44446,(330)989-5091,Suburb: Large,No,426,25.00,17.04,–,–,243,Regular,Open
390448901766,3,5,Noble 4-5 Elementary,Tiffin City Schools,Seneca County,130 Minerva St,Tiffin,OH,44883,(419)447-1566,Town: Distant,No,361,17.00,21.24,133,33,–,Regular,Open
390064605345,KG,8,Noble Academy-Cleveland,Noble Academy-Cleveland,Cuyahoga County,1200 E 200th St,Euclid,OH,44117,(216)486-8866,Suburb: Large,Yes,359,34.00,10.56,223,41,–,Regular,Open
390064505319,KG,8,Noble Academy-Columbus,Noble Academy-Columbus,Franklin County,1329 Bethel Rd,Columbus,OH,43220,(614)326-0687,City: Large,Yes,285,29.00,9.83,217,30,–,Regular,Open
390437900574,PK,5,Noble Elementary School,Cleveland Heights-University Heights City,Cuyahoga County,1293 Ardoon St,Cleveland Heights,OH,44121,(216)371-6535,Suburb: Large,No,403,22.50,17.91,–,–,208,Regular,Open
390500003795,PK,4,Nolley Elementary School,Manchester Local,Summit County,6285 Renninger Rd,Akron,OH,44319,(330)882-4133,Suburb: Large,No,462,†,†,122,20,–,Regular,Open
390500406164,7,12,Nordonia Digital Knights Academy,Nordonia Hills City,Summit County,8006 S Bedford Rd,Macedonia,OH,44056,(330)908-6209,Suburb: Large,No,34,0.50,68.00,–,–,3,Regular,Open
390500403812,9,12,Nordonia High School,Nordonia Hills City,Summit County,8006 S Bedford Rd,Macedonia,OH,44056,(330)468-4601,Suburb: Large,No,"1,278",76.01,16.81,194,41,–,Regular,Open
390500403811,7,8,Nordonia Middle School,Nordonia Hills City,Summit County,73 Leonard Ave,Northfield,OH,44067,(330)467-0584,Suburb: Large,No,513,41.50,12.36,89,17,–,Regular,Open
390435400119,KG,2,Normandy Elementary School,Bay Village City,Cuyahoga County,26920 Normandy Rd,Bay Village,OH,44140,(440)617-7350,Suburb: Large,No,498,30.00,16.60,21,7,–,Regular,Open
390437300273,2,5,Normandy Elementary School,Centerville City,Montgomery County,401 Normandy Ridge Rd,Dayton,OH,45459,(937)434-0917,Suburb: Large,No,419,22.00,19.05,87,14,–,Regular,Open
390446301505,9,12,Normandy High School,Parma City,Cuyahoga County,2500 W Pleasant Valley Rd,Parma,OH,44134,(440)885-2400,Suburb: Large,No,"1,304",71.70,18.19,379,131,–,Regular,Open
390619004109,PK,6,North Adams Elementary School,Adams County Ohio Valley Local,Adams County,2295 Moores Rd,Seaman,OH,45679,(937)386-2516,Rural: Distant,No,664,37.00,17.95,262,58,–,Regular,Open
390619004105,7,12,North Adams High School,Adams County Ohio Valley Local,Adams County,96 Green Devil Dr,Seaman,OH,45679,(937)386-2528,Rural: Distant,No,467,27.00,17.30,146,43,–,Regular,Open
390437500353,PK,6,North Avondale Montessori School,Cincinnati Public Schools,Hamilton County,615 Clinton Springs Ave,Cincinnati,OH,45229,(513)363-3900,City: Large,No,599,29.44,20.35,–,–,240,Regular,Open
390507004037,9,12,North Baltimore High School,North Baltimore Local,Wood County,2012 Tiger Dr,North Baltimore,OH,45872,(419)257-3464,Town: Distant,No,136,15.50,8.77,98,16,–,Regular,Open
390507004173,7,8,North Baltimore Middle School,North Baltimore Local,Wood County,2012 Tiger Drive,North Baltimore,OH,45872,(419)257-3464,Town: Distant,No,95,7.05,13.48,–,–,3,Regular,Open
390445001420,3,5,North Canton Intermediate School,North Canton City,Stark County,150 Clearmount Ave SE,North Canton,OH,44720,(330)497-5640,Suburb: Large,No,416,34.42,12.09,123,28,–,Regular,Open
390445001418,6,8,North Canton Middle School,North Canton City,Stark County,605 Fair Oaks Ave SW,North Canton,OH,44720,(330)497-5635,Suburb: Large,No,932,†,†,213,43,–,Regular,Open
390445001415,PK,2,North Canton Primary School,North Canton City,Stark County,200 Charlotte St NW,North Canton,OH,44720,(330)497-5645,Suburb: Large,No,380,†,†,102,17,–,Regular,Open
390142005577,7,12,North Central Academy,North Central Academy,Seneca County,928 W Market St Ste B,Tiffin,OH,44883,(419)448-5786,Town: Distant,Yes,90,4.66,19.31,50,6,–,Regular,Open
390506404017,PK,6,North Central Elementary School,North Central Local,Williams County,400 E Baubice St,Pioneer,OH,43554,(419)737-2293,Rural: Distant,No,303,16.00,18.94,–,–,3,Regular,Open
390506404016,7,12,North Central Junior/High School,North Central Local,Williams County,400 E Baubice St,Pioneer,OH,43554,(419)737-2366,Rural: Distant,No,248,17.00,14.59,131,20,–,Regular,Open
390445101423,PK,4,North College Hill Elementary School,North College Hill City,Hamilton County,6955 Grace Ave,North College Hill,OH,45239,(513)728-4787,Suburb: Large,No,481,28.00,17.18,–,–,378,Regular,Open
390445101425,9,12,North College Hill High School,North College Hill City,Hamilton County,1620 W Galbraith Rd,Cincinnati,OH,45239,(513)728-4783,Suburb: Large,No,333,19.54,17.04,–,–,330,Regular,Open
390445105554,5,8,North College Hill Middle School,North College Hill City,Hamilton County,1624 W Galbraith Rd,Cincinnati,OH,45239,(513)728-4785,Suburb: Large,No,430,20.50,20.98,–,–,3,Regular,Open
390445106065,1,12,North College Hill Trojan Way Learning Center,North College Hill City,Hamilton County,1731 Goodman Ave,Cincinnati,OH,45239,(513)931-8181,Suburb: Large,No,139,4.00,34.75,–,–,3,Regular,Open
390161106016,KG,8,North Columbus Preparatory Academy,North Columbus Preparatory Academy,Franklin County,1965 Gladstone Ave,Columbus,OH,43211,(614)745-8375,City: Large,Yes,159,4.75,33.47,–,–,126,Regular,Open
390021604740,KG,8,North Dayton School of Discovery,North Dayton School of Discovery,Montgomery County,3901 Turner Rd,Dayton,OH,45415,(937)278-6671,Suburb: Large,Yes,563,37.53,15.00,–,–,358,Regular,Open
390439100874,KG,4,North Elementary School,East Liverpool City,Columbiana County,90 Maine Blvd,East Liverpool,OH,43920,(330)386-8772,Town: Fringe,No,407,23.50,17.32,–,–,211,Regular,Open
390478803022,KG,5,North Elementary School,Madison Local,Lake County,1941 Red Bird Rd,Madison,OH,44057,(440)428-2151,Suburb: Large,No,586,28.00,20.93,223,40,–,Regular,Open
390480206136,8,12,North Fork Online Academy,North Fork Local,Licking County,312 Maple Ave,Utica,OH,43080,(740)892-3666,Rural: Fringe,No,5,0.07,71.43,–,–,†,Regular,Open
390434800046,9,12,North High School,Akron City,Summit County,985 Gorge Blvd,Akron,OH,44310,(330)761-2665,City: Midsize,No,916,69.20,13.24,–,–,564,Regular,Open
390451002005,9,12,North High School,Willoughby-Eastlake City,Lake County,34041 Stevens Blvd,Eastlake,OH,44095,(440)975-3666,Suburb: Large,No,"1,216",57.00,21.33,368,98,–,Regular,Open
390438000689,KG,5,North Linden Elementary School,Columbus City Schools District,Franklin County,1718 E Cooke Rd,Columbus,OH,43224,(614)365-6055,City: Large,No,313,17.00,18.41,–,–,204,Regular,Open
390498703728,PK,2,North Nimishillen Elementary School,Louisville City,Stark County,7337 Easton St,Louisville,OH,44641,(330)875-2661,Suburb: Large,No,381,16.50,23.09,75,11,–,Regular,Open
390445201432,9,12,North Olmsted High School,North Olmsted City,Cuyahoga County,27301 Butternut Ridge Rd,North Olmsted,OH,44070,(440)588-5833,Suburb: Large,No,"1,163",58.29,19.95,332,74,–,Regular,Open
390445201433,6,8,North Olmsted Middle School,North Olmsted City,Cuyahoga County,27401 Butternut Ridge Rd,North Olmsted,OH,44070,(440)588-5703,Suburb: Large,No,818,43.96,18.61,263,45,–,Regular,Open
390445301440,3,8,North Ridgeville Academic Center,North Ridgeville City,Lorain County,34620 Bainbridge Rd,North Ridgeville,OH,44039,(440)353-1131,Suburb: Large,No,"1,878",90.10,20.84,329,84,–,Regular,Open
